IMAGE,MEDICINE_NAME,GENERIC_NAME,split,image_path,prescription_id
461.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/461.png,P1461
462.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/462.png,P1462
463.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/463.png,P1463
464.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/464.png,P1464
465.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/465.png,P1465
466.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/466.png,P1466
467.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/467.png,P1467
468.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/468.png,P1468
469.png,Maxima,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/469.png,P1469
470.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/470.png,P1470
471.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/471.png,P1471
472.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/472.png,P1472
473.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/473.png,P1473
474.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/474.png,P1474
475.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/475.png,P1475
476.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/476.png,P1476
477.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/477.png,P1477
478.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/478.png,P1478
479.png,Maxpro,Esomeprazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/479.png,P1479
480.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/480.png,P1480
481.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/481.png,P1481
482.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/482.png,P1482
483.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/483.png,P1483
484.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/484.png,P1484
485.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/485.png,P1485
486.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/486.png,P1486
487.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/487.png,P1487
488.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/488.png,P1488
489.png,Metro,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/489.png,P1489
490.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/490.png,P1490
491.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/491.png,P1491
492.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/492.png,P1492
493.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/493.png,P1493
494.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/494.png,P1494
495.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/495.png,P1495
496.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/496.png,P1496
497.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/497.png,P1497
498.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/498.png,P1498
499.png,Metsina,Metronidazole,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/499.png,P1499
500.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/500.png,P1500
501.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/501.png,P1501
502.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/502.png,P1502
503.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/503.png,P1503
504.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/504.png,P1504
505.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/505.png,P1505
506.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/506.png,P1506
507.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/507.png,P1507
508.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/508.png,P1508
509.png,Monas,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/509.png,P1509
510.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/510.png,P1510
511.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/511.png,P1511
512.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/512.png,P1512
513.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/513.png,P1513
514.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/514.png,P1514
515.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/515.png,P1515
516.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/516.png,P1516
517.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/517.png,P1517
518.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/518.png,P1518
519.png,Montair,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/519.png,P1519
520.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/520.png,P1520
521.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/521.png,P1521
522.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/522.png,P1522
523.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/523.png,P1523
524.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/524.png,P1524
525.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/525.png,P1525
526.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/526.png,P1526
527.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/527.png,P1527
528.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/528.png,P1528
529.png,Montene,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/529.png,P1529
530.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/530.png,P1530
531.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/531.png,P1531
532.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/532.png,P1532
533.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/533.png,P1533
534.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/534.png,P1534
535.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/535.png,P1535
536.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/536.png,P1536
537.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/537.png,P1537
538.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/538.png,P1538
539.png,Montex,Montelukast Sodium,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/539.png,P1539
540.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/540.png,P1540
541.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/541.png,P1541
542.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/542.png,P1542
543.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/543.png,P1543
544.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/544.png,P1544
545.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/545.png,P1545
546.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/546.png,P1546
547.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/547.png,P1547
548.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/548.png,P1548
549.png,Napa Extend,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/549.png,P1549
550.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/550.png,P1550
551.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/551.png,P1551
552.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/552.png,P1552
553.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/553.png,P1553
554.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/554.png,P1554
555.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/555.png,P1555
556.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/556.png,P1556
557.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/557.png,P1557
558.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/558.png,P1558
559.png,Napa,Paracetamol,Validation,/content/Doctor_Prescriptions/Doctor’s Handwritten Prescription BD dataset/Validation/Validation_words/559.png,P1559
